datum;kraj_kod;kraj;pohlavi_kod;druh_duchodu_kod;pocet_duchodcu;prumerna_vyse_duchodu;prumerna_vyse_srazky;prumerny_vek
29.02.2016;VC.78;Liberecký kraj;F;PK_PENSIONS_T1;2282;9491;1613;61
29.02.2016;VC.78;Liberecký kraj;F;PK_POZ;53;6981;1290;54
29.02.2016;VC.78;Liberecký kraj;M;PK_DISABILITY_S8;1046;9170;1571;51
29.02.2016;VC.78;Liberecký kraj;M;PK_OLDAGE_S8;1302;10783;1920;67
29.02.2016;VC.78;Liberecký kraj;M;PK_PENSIONS_T1;2360;10045;1765;59
29.02.2016;VC.78;Liberecký kraj;M;PK_POZ;12;6297;1763;44
29.02.2016;VC.78;Liberecký kraj;T;PK_DISABILITY_S8;1777;8975;1608;51
29.02.2016;VC.78;Liberecký kraj;T;PK_OLDAGE_S8;2800;10347;1750;67
29.02.2016;VC.78;Liberecký kraj;T;PK_PENSIONS_T1;4642;9773;1690;60
29.02.2016;VC.78;Liberecký kraj;T;PK_POZ;65;6855;1377;52
29.02.2016;VC.86;Královéhradecký kraj;F;PK_DISABILITY_S8;683;8735;1668;50
29.02.2016;VC.86;Královéhradecký kraj;F;PK_OLDAGE_S8;1463;9948;1731;66
29.02.2016;VC.86;Královéhradecký kraj;F;PK_PENSIONS_T1;2196;9510;1719;60
29.02.2016;VC.86;Královéhradecký kraj;F;PK_POZ;50;7286;2074;53
29.02.2016;VC.86;Královéhradecký kraj;M;PK_DISABILITY_S8;1069;9196;1758;51
29.02.2016;VC.86;Královéhradecký kraj;M;PK_OLDAGE_S8;1256;10750;2052;67
29.02.2016;VC.86;Královéhradecký kraj;M;PK_PENSIONS_T1;2337;10016;1915;60
29.02.2016;VC.86;Královéhradecký kraj;M;PK_POZ;12;6139;1527;47
29.02.2016;VC.86;Královéhradecký kraj;T;PK_DISABILITY_S8;1752;9017;1723;50
29.02.2016;VC.86;Královéhradecký kraj;T;PK_OLDAGE_S8;2719;10319;1879;67
29.02.2016;VC.86;Královéhradecký kraj;T;PK_PENSIONS_T1;4533;9771;1820;60
29.02.2016;VC.86;Královéhradecký kraj;T;PK_POZ;62;7064;1969;51
29.02.2016;VC.94;Pardubický kraj;F;PK_DISABILITY_S8;586;8763;2070;50
29.02.2016;VC.94;Pardubický kraj;F;PK_OLDAGE_S8;1158;9956;1725;67
29.02.2016;VC.94;Pardubický kraj;F;PK_PENSIONS_T1;1792;9487;1848;61
29.02.2016;VC.94;Pardubický kraj;F;PK_POZ;48;7006;2123;54
29.02.2016;VC.94;Pardubický kraj;M;PK_DISABILITY_S8;877;9075;1943;50
29.02.2016;VC.94;Pardubický kraj;M;PK_OLDAGE_S8;979;10729;1995;67
29.02.2016;VC.94;Pardubický kraj;M;PK_PENSIONS_T1;1866;9929;1968;59
29.02.2016;VC.94;Pardubický kraj;M;PK_POZ;10;6672;1593;53
29.02.2016;VC.94;Pardubický kraj;T;PK_DISABILITY_S8;1463;8950;1994;50
29.02.2016;VC.94;Pardubický kraj;T;PK_OLDAGE_S8;2137;10310;1848;67
29.02.2016;VC.94;Pardubický kraj;T;PK_PENSIONS_T1;3658;9713;1909;60
29.02.2016;VC.94;Pardubický kraj;T;PK_POZ;58;6948;2032;54
31.03.2016;VC.108;Kraj Vysočina;F;PK_DISABILITY_S8;401;9093;1714;51
31.03.2016;VC.108;Kraj Vysočina;F;PK_OLDAGE_S8;942;9975;1622;67
31.03.2016;VC.108;Kraj Vysočina;F;PK_PENSIONS_T1;1379;9648;1648;62
31.03.2016;VC.108;Kraj Vysočina;F;PK_POZ;36;7249;1629;58
31.03.2016;VC.108;Kraj Vysočina;M;PK_DISABILITY_S8;680;9217;1626;51
31.03.2016;VC.108;Kraj Vysočina;M;PK_OLDAGE_S8;845;10986;2143;67
31.03.2016;VC.108;Kraj Vysočina;M;PK_PENSIONS_T1;1531;10182;1908;60
31.03.2016;VC.108;Kraj Vysočina;M;PK_POZ;6;6486;920;52
31.03.2016;VC.108;Kraj Vysočina;T;PK_DISABILITY_S8;1081;9171;1659;51
31.03.2016;VC.108;Kraj Vysočina;T;PK_OLDAGE_S8;1787;10453;1868;67
31.03.2016;VC.108;Kraj Vysočina;T;PK_PENSIONS_T1;2910;9929;1785;61
31.03.2016;VC.108;Kraj Vysočina;T;PK_POZ;42;7140;1528;57
31.03.2016;VC.116;Jihomoravský kraj;F;PK_DISABILITY_S8;1189;8673;1593;51
31.03.2016;VC.116;Jihomoravský kraj;F;PK_OLDAGE_S8;2614;9889;1575;67
31.03.2016;VC.116;Jihomoravský kraj;F;PK_PENSIONS_T1;3905;9450;1580;62
31.03.2016;VC.116;Jihomoravský kraj;F;PK_POZ;102;7261;1565;58
31.03.2016;VC.116;Jihomoravský kraj;M;PK_DISABILITY_S8;1886;8904;1612;51
31.03.2016;VC.116;Jihomoravský kraj;M;PK_OLDAGE_S8;2199;10730;1956;68
31.03.2016;VC.116;Jihomoravský kraj;M;PK_PENSIONS_T1;4095;9878;1795;60
31.03.2016;VC.116;Jihomoravský kraj;M;PK_POZ;10;6388;1079;41
31.03.2016;VC.116;Jihomoravský kraj;T;PK_DISABILITY_S8;3075;8815;1605;51
31.03.2016;VC.116;Jihomoravský kraj;T;PK_OLDAGE_S8;4813;10273;1749;67
31.03.2016;VC.116;Jihomoravský kraj;T;PK_PENSIONS_T1;8000;9669;1690;61
31.03.2016;VC.116;Jihomoravský kraj;T;PK_POZ;112;7183;1521;57
31.03.2016;VC.124;Olomoucký kraj;F;PK_DISABILITY_S8;564;8578;2291;50
31.03.2016;VC.124;Olomoucký kraj;F;PK_OLDAGE_S8;1681;9761;1988;66
31.03.2016;VC.124;Olomoucký kraj;F;PK_PENSIONS_T1;2320;9387;2062;62
31.03.2016;VC.124;Olomoucký kraj;F;PK_POZ;75;7093;1985;56
31.03.2016;VC.124;Olomoucký kraj;M;PK_DISABILITY_S8;949;8961;2062;51
31.03.2016;VC.124;Olomoucký kraj;M;PK_OLDAGE_S8;1381;10471;2018;67
31.03.2016;VC.124;Olomoucký kraj;M;PK_PENSIONS_T1;2339;9845;2039;60
31.03.2016;VC.124;Olomoucký kraj;M;PK_POZ;9;7002;2763;43
31.03.2016;VC.124;Olomoucký kraj;T;PK_DISABILITY_S8;1513;8818;2148;50
31.03.2016;VC.124;Olomoucký kraj;T;PK_OLDAGE_S8;3062;10081;2002;67
31.03.2016;VC.124;Olomoucký kraj;T;PK_PENSIONS_T1;4659;9617;2051;61
31.03.2016;VC.124;Olomoucký kraj;T;PK_POZ;84;7084;2068;54
31.03.2016;VC.132;Moravskoslezský kraj;F;PK_DISABILITY_S8;1470;8805;2370;51
31.03.2016;VC.132;Moravskoslezský kraj;F;PK_OLDAGE_S8;3630;9837;2082;67
31.03.2016;VC.132;Moravskoslezský kraj;F;PK_PENSIONS_T1;5386;9447;2160;61
31.03.2016;VC.132;Moravskoslezský kraj;F;PK_POZ;286;7791;2063;57
31.03.2016;VC.132;Moravskoslezský kraj;M;PK_DISABILITY_S8;2900;9367;2138;51
31.03.2016;VC.132;Moravskoslezský kraj;M;PK_OLDAGE_S8;3516;11742;2740;66
31.03.2016;VC.132;Moravskoslezský kraj;M;PK_PENSIONS_T1;6441;10652;2468;59
31.03.2016;VC.132;Moravskoslezský kraj;M;PK_POZ;25;6519;2490;43
31.03.2016;VC.132;Moravskoslezský kraj;T;PK_DISABILITY_S8;4370;9178;2217;51
31.03.2016;VC.132;Moravskoslezský kraj;T;PK_OLDAGE_S8;7146;10774;2406;66
31.03.2016;VC.132;Moravskoslezský kraj;T;PK_PENSIONS_T1;11827;10103;2327;60
31.03.2016;VC.132;Moravskoslezský kraj;T;PK_POZ;311;7689;2097;56
31.03.2016;VC.141;Zlínský kraj;F;PK_DISABILITY_S8;496;9084;1911;51
31.03.2016;VC.141;Zlínský kraj;F;PK_OLDAGE_S8;1140;9979;1772;66
31.03.2016;VC.141;Zlínský kraj;F;PK_PENSIONS_T1;1684;9636;1812;62
31.03.2016;VC.141;Zlínský kraj;F;PK_POZ;48;7211;1722;54
31.03.2016;VC.141;Zlínský kraj;M;PK_DISABILITY_S8;787;9405;1664;51
31.03.2016;VC.141;Zlínský kraj;M;PK_OLDAGE_S8;1012;10849;2075;67
31.03.2016;VC.141;Zlínský kraj;M;PK_PENSIONS_T1;1809;10197;1894;60
31.03.2016;VC.141;Zlínský kraj;M;PK_POZ;10;6509;1714;44
31.03.2016;VC.141;Zlínský kraj;T;PK_DISABILITY_S8;1283;9281;1760;51
31.03.2016;VC.141;Zlínský kraj;T;PK_OLDAGE_S8;2152;10388;1914;67
31.03.2016;VC.141;Zlínský kraj;T;PK_PENSIONS_T1;3493;9927;1854;61
31.03.2016;VC.141;Zlínský kraj;T;PK_POZ;58;7090;1721;52
31.03.2016;VC.19;Hlavní město Praha;F;PK_DISABILITY_S8;971;9138;1711;51
31.03.2016;VC.19;Hlavní město Praha;F;PK_OLDAGE_S8;2223;10010;1737;67
31.03.2016;VC.19;Hlavní město Praha;F;PK_PENSIONS_T1;3263;9694;1717;62
31.03.2016;VC.19;Hlavní město Praha;F;PK_POZ;69;7367;1146;56
31.03.2016;VC.19;Hlavní město Praha;M;PK_DISABILITY_S8;1414;9169;1601;51
31.03.2016;VC.19;Hlavní město Praha;M;PK_OLDAGE_S8;2386;10655;2065;68
31.03.2016;VC.19;Hlavní město Praha;M;PK_PENSIONS_T1;3817;10089;1887;62
31.03.2016;VC.19;Hlavní město Praha;M;PK_POZ;17;7226;871;53
31.03.2016;VC.19;Hlavní město Praha;T;PK_DISABILITY_S8;2385;9156;1646;51
31.03.2016;VC.19;Hlavní město Praha;T;PK_OLDAGE_S8;4609;10344;1907;67
31.03.2016;VC.19;Hlavní město Praha;T;PK_PENSIONS_T1;7080;9907;1809;62
31.03.2016;VC.19;Hlavní město Praha;T;PK_POZ;86;7339;1092;56
31.03.2016;VC.27;Středočeský kraj;F;PK_DISABILITY_S8;1326;8974;1756;51
31.03.2016;VC.27;Středočeský kraj;F;PK_OLDAGE_S8;3126;10070;1910;66
31.03.2016;VC.27;Středočeský kraj;F;PK_PENSIONS_T1;4600;9669;1849;62
31.03.2016;VC.27;Středočeský kraj;F;PK_POZ;148;7418;1380;56
31.03.2016;VC.27;Středočeský kraj;M;PK_DISABILITY_S8;1889;9324;1867;51
31.03.2016;VC.27;Středočeský kraj;M;PK_OLDAGE_S8;2673;10936;2141;67
31.03.2016;VC.27;Středočeský kraj;M;PK_PENSIONS_T1;4575;10258;2030;61
31.03.2016;VC.27;Středočeský kraj;M;PK_POZ;13;6519;2965;50
31.03.2016;VC.27;Středočeský kraj;T;PK_DISABILITY_S8;3215;9180;1821;51
31.03.2016;VC.27;Středočeský kraj;T;PK_OLDAGE_S8;5799;10469;2017;67
31.03.2016;VC.27;Středočeský kraj;T;PK_PENSIONS_T1;9175;9963;1939;61
31.03.2016;VC.27;Středočeský kraj;T;PK_POZ;161;7345;1508;56
31.03.2016;VC.35;Jihočeský kraj;F;PK_DISABILITY_S8;816;8327;2005;50
31.03.2016;VC.35;Jihočeský kraj;F;PK_OLDAGE_S8;1543;9982;1681;66
31.03.2016;VC.35;Jihočeský kraj;F;PK_PENSIONS_T1;2400;9374;1786;60
31.03.2016;VC.35;Jihočeský kraj;F;PK_POZ;41;7308;1370;56
31.03.2016;VC.35;Jihočeský kraj;M;PK_DISABILITY_S8;1107;8812;1897;51
31.03.2016;VC.35;Jihočeský kraj;M;PK_OLDAGE_S8;1314;10651;1949;67
31.03.2016;VC.35;Jihočeský kraj;M;PK_PENSIONS_T1;2433;9796;1927;60
31.03.2016;VC.35;Jihočeský kraj;M;PK_POZ;12;6968;2311;54
31.03.2016;VC.35;Jihočeský kraj;T;PK_DISABILITY_S8;1923;8606;1942;50
31.03.2016;VC.35;Jihočeský kraj;T;PK_OLDAGE_S8;2857;10290;1804;67
31.03.2016;VC.35;Jihočeský kraj;T;PK_PENSIONS_T1;4833;9586;1857;60
31.03.2016;VC.35;Jihočeský kraj;T;PK_POZ;53;7231;1583;56
31.03.2016;VC.43;Plzeňský kraj;F;PK_DISABILITY_S8;680;9237;1613;50
31.03.2016;VC.43;Plzeňský kraj;F;PK_OLDAGE_S8;1407;10006;1621;66
31.03.2016;VC.43;Plzeňský kraj;F;PK_PENSIONS_T1;2135;9702;1609;61
31.03.2016;VC.43;Plzeňský kraj;F;PK_POZ;48;7398;1191;58
31.03.2016;VC.43;Plzeňský kraj;M;PK_DISABILITY_S8;1102;9346;1623;51
31.03.2016;VC.43;Plzeňský kraj;M;PK_OLDAGE_S8;1248;10905;2051;67
31.03.2016;VC.43;Plzeňský kraj;M;PK_PENSIONS_T1;2354;10167;1847;59
31.03.2016;VC.43;Plzeňský kraj;M;PK_POZ;4;6433;112;49
31.03.2016;VC.43;Plzeňský kraj;T;PK_DISABILITY_S8;1782;9304;1619;50
31.03.2016;VC.43;Plzeňský kraj;T;PK_OLDAGE_S8;2655;10428;1823;67
31.03.2016;VC.43;Plzeňský kraj;T;PK_PENSIONS_T1;4489;9946;1734;60
31.03.2016;VC.43;Plzeňský kraj;T;PK_POZ;52;7324;1108;57
31.03.2016;VC.51;Karlovarský kraj;F;PK_DISABILITY_S8;450;9139;1578;51
31.03.2016;VC.51;Karlovarský kraj;F;PK_OLDAGE_S8;1246;9652;1552;67
31.03.2016;VC.51;Karlovarský kraj;F;PK_PENSIONS_T1;1746;9449;1551;62
31.03.2016;VC.51;Karlovarský kraj;F;PK_POZ;50;7188;1274;55
31.03.2016;VC.51;Karlovarský kraj;M;PK_DISABILITY_S8;683;9400;1594;50
31.03.2016;VC.51;Karlovarský kraj;M;PK_OLDAGE_S8;1057;10623;1960;67
31.03.2016;VC.51;Karlovarský kraj;M;PK_PENSIONS_T1;1747;10127;1812;60
31.03.2016;VC.51;Karlovarský kraj;M;PK_POZ;7;6051;654;48
31.03.2016;VC.51;Karlovarský kraj;T;PK_DISABILITY_S8;1133;9296;1588;51
31.03.2016;VC.51;Karlovarský kraj;T;PK_OLDAGE_S8;2303;10098;1739;67
31.03.2016;VC.51;Karlovarský kraj;T;PK_PENSIONS_T1;3493;9788;1682;61
31.03.2016;VC.51;Karlovarský kraj;T;PK_POZ;57;7049;1198;55
31.03.2016;VC.60;Ústecký kraj;F;PK_DISABILITY_S8;1634;8910;1676;51
31.03.2016;VC.60;Ústecký kraj;F;PK_OLDAGE_S8;3945;9814;1636;66
31.03.2016;VC.60;Ústecký kraj;F;PK_PENSIONS_T1;5759;9478;1627;61
31.03.2016;VC.60;Ústecký kraj;F;PK_POZ;180;7288;985;55
31.03.2016;VC.60;Ústecký kraj;M;PK_DISABILITY_S8;2588;9164;1638;50
31.03.2016;VC.60;Ústecký kraj;M;PK_OLDAGE_S8;3275;10859;2012;67
31.03.2016;VC.60;Ústecký kraj;M;PK_PENSIONS_T1;5882;10097;1845;60
31.03.2016;VC.60;Ústecký kraj;M;PK_POZ;19;5845;1218;48
31.03.2016;VC.60;Ústecký kraj;T;PK_DISABILITY_S8;4222;9066;1652;50
31.03.2016;VC.60;Ústecký kraj;T;PK_OLDAGE_S8;7220;10288;1806;67
31.03.2016;VC.60;Ústecký kraj;T;PK_PENSIONS_T1;11641;9791;1737;61
31.03.2016;VC.60;Ústecký kraj;T;PK_POZ;199;7150;1008;54
31.03.2016;VC.78;Liberecký kraj;F;PK_DISABILITY_S8;728;8737;1684;51
31.03.2016;VC.78;Liberecký kraj;F;PK_OLDAGE_S8;1498;9973;1610;66
31.03.2016;VC.78;Liberecký kraj;F;PK_PENSIONS_T1;2276;9512;1628;61
31.03.2016;VC.78;Liberecký kraj;F;PK_POZ;50;6960;1344;54
31.03.2016;VC.78;Liberecký kraj;M;PK_DISABILITY_S8;1047;9201;1601;51
31.03.2016;VC.78;Liberecký kraj;M;PK_OLDAGE_S8;1290;10796;1937;67
31.03.2016;VC.78;Liberecký kraj;M;PK_PENSIONS_T1;2351;10059;1785;59
31.03.2016;VC.78;Liberecký kraj;M;PK_POZ;14;6393;1589;46
31.03.2016;VC.78;Liberecký kraj;T;PK_DISABILITY_S8;1775;9011;1635;50
31.03.2016;VC.78;Liberecký kraj;T;PK_OLDAGE_S8;2788;10354;1761;67
31.03.2016;VC.78;Liberecký kraj;T;PK_PENSIONS_T1;4627;9790;1708;60
31.03.2016;VC.78;Liberecký kraj;T;PK_POZ;64;6836;1398;52
31.03.2016;VC.86;Královéhradecký kraj;F;PK_DISABILITY_S8;680;8737;1707;50
31.03.2016;VC.86;Královéhradecký kraj;F;PK_OLDAGE_S8;1455;9949;1725;66
31.03.2016;VC.86;Královéhradecký kraj;F;PK_PENSIONS_T1;2183;9513;1728;60
31.03.2016;VC.86;Královéhradecký kraj;F;PK_POZ;48;7288;2085;53
31.03.2016;VC.86;Královéhradecký kraj;M;PK_DISABILITY_S8;1054;9226;1769;51
31.03.2016;VC.86;Královéhradecký kraj;M;PK_OLDAGE_S8;1253;10739;2055;67
31.03.2016;VC.86;Královéhradecký kraj;M;PK_PENSIONS_T1;2320;10026;1922;60
31.03.2016;VC.86;Královéhradecký kraj;M;PK_POZ;13;6219;1425;45
31.03.2016;VC.86;Královéhradecký kraj;T;PK_DISABILITY_S8;1734;9034;1744;50
31.03.2016;VC.86;Královéhradecký kraj;T;PK_OLDAGE_S8;2708;10314;1878;67
31.03.2016;VC.86;Královéhradecký kraj;T;PK_PENSIONS_T1;4503;9777;1828;60
31.03.2016;VC.86;Královéhradecký kraj;T;PK_POZ;61;7060;1945;51
31.03.2016;VC.94;Pardubický kraj;F;PK_DISABILITY_S8;588;8739;2096;50
31.03.2016;VC.94;Pardubický kraj;F;PK_OLDAGE_S8;1154;9958;1743;67
31.03.2016;VC.94;Pardubický kraj;F;PK_PENSIONS_T1;1793;9475;1869;61
31.03.2016;VC.94;Pardubický kraj;F;PK_POZ;51;7046;2099;54
31.03.2016;VC.94;Pardubický kraj;M;PK_DISABILITY_S8;885;9119;1978;50
31.03.2016;VC.94;Pardubický kraj;M;PK_OLDAGE_S8;988;10759;2013;67
31.03.2016;VC.94;Pardubický kraj;M;PK_PENSIONS_T1;1882;9969;1995;59
31.03.2016;VC.94;Pardubický kraj;M;PK_POZ;9;6790;1650;54
31.03.2016;VC.94;Pardubický kraj;T;PK_DISABILITY_S8;1473;8967;2025;50
31.03.2016;VC.94;Pardubický kraj;T;PK_OLDAGE_S8;2142;10328;1867;67
31.03.2016;VC.94;Pardubický kraj;T;PK_PENSIONS_T1;3675;9728;1933;60
31.03.2016;VC.94;Pardubický kraj;T;PK_POZ;60;7008;2032;54
30.04.2016;VC.108;Kraj Vysočina;F;PK_DISABILITY_S8;404;9055;1726;51
30.04.2016;VC.108;Kraj Vysočina;F;PK_OLDAGE_S8;941;9989;1627;67
30.04.2016;VC.108;Kraj Vysočina;F;PK_PENSIONS_T1;1379;9648;1658;62
30.04.2016;VC.108;Kraj Vysočina;F;PK_POZ;34;7284;1694;58
30.04.2016;VC.108;Kraj Vysočina;M;PK_DISABILITY_S8;684;9232;1655;50
30.04.2016;VC.108;Kraj Vysočina;M;PK_OLDAGE_S8;851;10995;2140;67
30.04.2016;VC.108;Kraj Vysočina;M;PK_PENSIONS_T1;1539;10199;1922;60
30.04.2016;VC.108;Kraj Vysočina;M;PK_POZ;4;6157;1219;47
30.04.2016;VC.108;Kraj Vysočina;T;PK_DISABILITY_S8;1088;9166;1681;51
30.04.2016;VC.108;Kraj Vysočina;T;PK_OLDAGE_S8;1792;10467;1871;67
30.04.2016;VC.108;Kraj Vysočina;T;PK_PENSIONS_T1;2918;9939;1797;61
30.04.2016;VC.108;Kraj Vysočina;T;PK_POZ;38;7165;1644;57
30.04.2016;VC.116;Jihomoravský kraj;F;PK_DISABILITY_S8;1200;8671;1627;51
30.04.2016;VC.116;Jihomoravský kraj;F;PK_OLDAGE_S8;2616;9880;1585;67
30.04.2016;VC.116;Jihomoravský kraj;F;PK_PENSIONS_T1;3917;9442;1597;62
30.04.2016;VC.116;Jihomoravský kraj;F;PK_POZ;101;7237;1545;58
30.04.2016;VC.116;Jihomoravský kraj;M;PK_DISABILITY_S8;1900;8892;1617;51
30.04.2016;VC.116;Jihomoravský kraj;M;PK_OLDAGE_S8;2200;10717;1957;68
30.04.2016;VC.116;Jihomoravský kraj;M;PK_PENSIONS_T1;4109;9863;1798;60
30.04.2016;VC.116;Jihomoravský kraj;M;PK_POZ;9;6297;1123;41
30.04.2016;VC.116;Jihomoravský kraj;T;PK_DISABILITY_S8;3100;8806;1621;51
30.04.2016;VC.116;Jihomoravský kraj;T;PK_OLDAGE_S8;4816;10262;1755;67
30.04.2016;VC.116;Jihomoravský kraj;T;PK_PENSIONS_T1;8026;9657;1700;61
30.04.2016;VC.116;Jihomoravský kraj;T;PK_POZ;110;7160;1511;56
30.04.2016;VC.124;Olomoucký kraj;F;PK_DISABILITY_S8;565;8563;2296;50
30.04.2016;VC.124;Olomoucký kraj;F;PK_OLDAGE_S8;1681;9757;1994;66
30.04.2016;VC.124;Olomoucký kraj;F;PK_PENSIONS_T1;2320;9381;2067;62
30.04.2016;VC.124;Olomoucký kraj;F;PK_POZ;74;7087;1962;55
30.04.2016;VC.124;Olomoucký kraj;M;PK_DISABILITY_S8;954;8927;2061;51
30.04.2016;VC.124;Olomoucký kraj;M;PK_OLDAGE_S8;1387;10465;2020;67
30.04.2016;VC.124;Olomoucký kraj;M;PK_PENSIONS_T1;2353;9823;2037;60
30.04.2016;VC.124;Olomoucký kraj;M;PK_POZ;12;6913;2106;45
30.04.2016;VC.124;Olomoucký kraj;T;PK_DISABILITY_S8;1519;8792;2149;50
30.04.2016;VC.124;Olomoucký kraj;T;PK_OLDAGE_S8;3068;10077;2006;67
30.04.2016;VC.124;Olomoucký kraj;T;PK_PENSIONS_T1;4673;9604;2052;61
30.04.2016;VC.124;Olomoucký kraj;T;PK_POZ;86;7063;1982;54
30.04.2016;VC.132;Moravskoslezský kraj;F;PK_DISABILITY_S8;1477;8752;2401;50
30.04.2016;VC.132;Moravskoslezský kraj;F;PK_OLDAGE_S8;3611;9824;2092;67
30.04.2016;VC.132;Moravskoslezský kraj;F;PK_PENSIONS_T1;5372;9422;2182;61
30.04.2016;VC.132;Moravskoslezský kraj;F;PK_POZ;284;7787;2174;57
30.04.2016;VC.132;Moravskoslezský kraj;M;PK_DISABILITY_S8;2890;9360;2158;51
30.04.2016;VC.132;Moravskoslezský kraj;M;PK_OLDAGE_S8;3522;11736;2739;66
30.04.2016;VC.132;Moravskoslezský kraj;M;PK_PENSIONS_T1;6438;10649;2478;59
30.04.2016;VC.132;Moravskoslezský kraj;M;PK_POZ;26;6587;2676;41
30.04.2016;VC.132;Moravskoslezský kraj;T;PK_DISABILITY_S8;4367;9154;2240;51
30.04.2016;VC.132;Moravskoslezský kraj;T;PK_OLDAGE_S8;7133;10768;2412;66
30.04.2016;VC.132;Moravskoslezský kraj;T;PK_PENSIONS_T1;11810;10091;2343;60
30.04.2016;VC.132;Moravskoslezský kraj;T;PK_POZ;310;7687;2216;56
30.04.2016;VC.141;Zlínský kraj;F;PK_DISABILITY_S8;494;9108;1975;51
30.04.2016;VC.141;Zlínský kraj;F;PK_OLDAGE_S8;1137;9977;1798;66
30.04.2016;VC.141;Zlínský kraj;F;PK_PENSIONS_T1;1684;9635;1848;61
30.04.2016;VC.141;Zlínský kraj;F;PK_POZ;53;7225;1731;53
30.04.2016;VC.141;Zlínský kraj;M;PK_DISABILITY_S8;796;9320;1678;51
30.04.2016;VC.141;Zlínský kraj;M;PK_OLDAGE_S8;1006;10842;2071;67
30.04.2016;VC.141;Zlínský kraj;M;PK_PENSIONS_T1;1812;10149;1897;60
30.04.2016;VC.141;Zlínský kraj;M;PK_POZ;10;6509;1714;44
30.04.2016;VC.141;Zlínský kraj;T;PK_DISABILITY_S8;1290;9239;1792;51
30.04.2016;VC.141;Zlínský kraj;T;PK_OLDAGE_S8;2143;10382;1926;67
30.04.2016;VC.141;Zlínský kraj;T;PK_PENSIONS_T1;3496;9902;1873;61
30.04.2016;VC.141;Zlínský kraj;T;PK_POZ;63;7111;1728;52
30.04.2016;VC.19;Hlavní město Praha;F;PK_DISABILITY_S8;971;9123;1713;51
30.04.2016;VC.19;Hlavní město Praha;F;PK_OLDAGE_S8;2224;9989;1737;67
30.04.2016;VC.19;Hlavní město Praha;F;PK_PENSIONS_T1;3262;9676;1717;62
30.04.2016;VC.19;Hlavní město Praha;F;PK_POZ;67;7317;1133;55
30.04.2016;VC.19;Hlavní město Praha;M;PK_DISABILITY_S8;1404;9180;1614;51
30.04.2016;VC.19;Hlavní město Praha;M;PK_OLDAGE_S8;2382;10648;2065;68
30.04.2016;VC.19;Hlavní město Praha;M;PK_PENSIONS_T1;3807;10088;1892;62
30.04.2016;VC.19;Hlavní město Praha;M;PK_POZ;21;7242;876;50
30.04.2016;VC.19;Hlavní město Praha;T;PK_DISABILITY_S8;2375;9157;1654;51
30.04.2016;VC.19;Hlavní město Praha;T;PK_OLDAGE_S8;4606;10330;1907;67
30.04.2016;VC.19;Hlavní město Praha;T;PK_PENSIONS_T1;7069;9898;1811;62
30.04.2016;VC.19;Hlavní město Praha;T;PK_POZ;88;7299;1072;54
30.04.2016;VC.27;Středočeský kraj;F;PK_DISABILITY_S8;1337;8954;1782;51
30.04.2016;VC.27;Středočeský kraj;F;PK_OLDAGE_S8;3118;10075;1917;66
30.04.2016;VC.27;Středočeský kraj;F;PK_PENSIONS_T1;4605;9664;1862;62
30.04.2016;VC.27;Středočeský kraj;F;PK_POZ;150;7455;1418;56
30.04.2016;VC.27;Středočeský kraj;M;PK_DISABILITY_S8;1895;9304;1863;51
30.04.2016;VC.27;Středočeský kraj;M;PK_OLDAGE_S8;2693;10936;2135;67
30.04.2016;VC.27;Středočeský kraj;M;PK_PENSIONS_T1;4600;10253;2025;61
30.04.2016;VC.27;Středočeský kraj;M;PK_POZ;12;6602;2762;53
30.04.2016;VC.27;Středočeský kraj;T;PK_DISABILITY_S8;3232;9159;1829;51
30.04.2016;VC.27;Středočeský kraj;T;PK_OLDAGE_S8;5811;10474;2018;67
30.04.2016;VC.27;Středočeský kraj;T;PK_PENSIONS_T1;9205;9958;1943;61
30.04.2016;VC.27;Středočeský kraj;T;PK_POZ;162;7392;1518;56
30.04.2016;VC.35;Jihočeský kraj;F;PK_DISABILITY_S8;829;8276;2027;50
30.04.2016;VC.35;Jihočeský kraj;F;PK_OLDAGE_S8;1535;9984;1689;66
30.04.2016;VC.35;Jihočeský kraj;F;PK_PENSIONS_T1;2406;9348;1799;60
30.04.2016;VC.35;Jihočeský kraj;F;PK_POZ;42;7251;1375;56
30.04.2016;VC.35;Jihočeský kraj;M;PK_DISABILITY_S8;1114;8765;1916;51
30.04.2016;VC.35;Jihočeský kraj;M;PK_OLDAGE_S8;1322;10650;1938;67
30.04.2016;VC.35;Jihočeský kraj;M;PK_PENSIONS_T1;2448;9774;1930;60
30.04.2016;VC.35;Jihočeský kraj;M;PK_POZ;12;6976;2324;51
30.04.2016;VC.35;Jihočeský kraj;T;PK_DISABILITY_S8;1943;8556;1963;51
30.04.2016;VC.35;Jihočeský kraj;T;PK_OLDAGE_S8;2857;10292;1804;67
30.04.2016;VC.35;Jihočeský kraj;T;PK_PENSIONS_T1;4854;9563;1865;60
30.04.2016;VC.35;Jihočeský kraj;T;PK_POZ;54;7190;1586;55
30.04.2016;VC.43;Plzeňský kraj;F;PK_DISABILITY_S8;689;9228;1638;50
30.04.2016;VC.43;Plzeňský kraj;F;PK_OLDAGE_S8;1412;10007;1632;66
30.04.2016;VC.43;Plzeňský kraj;F;PK_PENSIONS_T1;2149;9699;1623;61
30.04.2016;VC.43;Plzeňský kraj;F;PK_POZ;48;7414;1144;58
